-1,http://www.cs.wisc.edu/~cs838-2/cs838.html,Finding Out About (UWisc CS838 - F96)
-1,http://www.cs.wisc.edu/~cs564-1/cs564.html,CS 564 - Database Management Systems: Design and Implementation
-1,http://www.cs.wisc.edu/~hcl/cs302.html,"CS302-13: Class Home Page, Fall '96"
-1,http://www.cs.wisc.edu/~ratliff/132.html,Kelly's CS 132 Page
-1,http://www.cs.wisc.edu/~prock/cs302.html,"CS302, fall session info"
-1,http://www.cs.wisc.edu/~ferris/cs719.html,"CS 719, Spring 1996"
-1,http://www.cs.wisc.edu/~mbirk/cs110/,CS110 Section 8
-1,http://www.cs.wisc.edu/~cs132-2/cs132.html,"CS 132, Fall 1996"
-1,http://www.cs.wisc.edu/~bestor/cs110/cs110.html,CS 110 Section 2 Home Page
-1,http://www.cs.wisc.edu/~bart/cs736.html,CS 736 - Advanced Operating Systems - Fall 1996
-1,http://www.cs.wisc.edu/~arch/uwarch/courses/cs354.html,CS 354 Home Page
-1,http://www.cs.wisc.edu/~weaver/cs302.html,"CS302, Sections 16 and 17"
-1,http://www.cs.wisc.edu/~cs720-1/cs720.html,CS720 Home Page Fall 1996
-1,http://www.cs.wisc.edu/~cs536-1/cs536.html,"CS 536, Fall 1996"
-1,http://www.cs.wisc.edu/~cs577-1/cs577.html,CS 577 - Introduction to Algorithms
-1,http://www.cs.wisc.edu/~melski/cs302.html,"cs302-1, cs302-22"
-1,http://www.cs.wisc.edu/~burnett/cs302.html,CS 302 Fall 1996 - Section 63
-1,http://www.cs.wisc.edu/~deboor/cs717.html,CS717 - Numerical Functional Analysis
-1,http://www.cs.wisc.edu/~suhui/cs132.html,CS132 Lab 321
-1,http://www.cs.wisc.edu/~dyer/cs540.html,"CS 540, Fall 1996"
-1,http://www.cs.wisc.edu/~cs110/cs110.html,CS 110
-1,http://www.ece.wisc.edu/~jes/ece752.html,ECE/CS 752 Spring 1996
-1,http://www.cs.wisc.edu/~shavlik/cs760.html,CS 760 - Machine Learning
-1,http://www.cs.wisc.edu/~cs310-1/cs310.html,CS310 Home Page
-1,http://www.cs.wisc.edu/~msteele/cs302.html,CS 302 Fall 1996 - Section 10
-1,http://www.cs.wisc.edu/~cs520-1/cs520.html,cs520: Introduction to Theoretical Computer Science
-1,http://www.cs.wisc.edu/~cs354-2/cs354.html,CS 354 - Home Page - Fall 1996
-1,http://www.cs.wisc.edu/~cs525-1/cs525.html,"CS 525 (Also IE, MATH, STAT), Fall 1996"
-1,http://www.cs.wisc.edu/~cs726-1/cs726.html,"CS 726, Fall 1996"
-1,http://www.cs.wisc.edu/~cs302/course.html,CS302 Course Info
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS401/home.html,CS401/501 Home Page
-1,http://www.cs.cornell.edu/Info/Courses/Spring-96/CS664/CS664.html,CS 664: Machine Vision
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS100B/home.html,CS100b Fall 96 Home Page
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS631/Welcome.html,CS 631 Home Page
-1,http://www.cs.cornell.edu/Info/Courses/Spring-96/CS514/index.html,CS514: Practical Distributed Systems
-1,http://www.cs.cornell.edu/Info/Courses/Fall-94/CS617/,CS617 Home Page
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS472/cs472.html,CS472 Home Page
-1,http://simon.cs.cornell.edu/Info/Courses/Current/CS401/,CS401/501 Home Page
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS631/home.html,CS 631 Home Page
-1,http://www.cs.cornell.edu/Info/People/tah/cs611.html,cs611
-1,http://simon.cs.cornell.edu/Info/Courses/Spring-96/CS515/,CS 515
-1,http://www.tc.cornell.edu/Visualization/Education/cs718/,CS718 Cornell Fall 1995
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS280/CS280.html,CS280: Discrete Structures
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS212/outline.html,Computer Science 212
-1,http://www.cs.cornell.edu/Info/People/mhr/681/681.html,CS 681 Fall 1995
-1,http://www.cs.cornell.edu/Info/Courses/Fall-95/CS314/,CS314 Home Page
-1,http://www.cs.cornell.edu/Info/Courses/Fall-95/CS501/CS401-501.html,CS 401/501 Home Page
-1,http://www.cs.cornell.edu/Info/People/nikos/CS222/cs222.html,CS222: Introduction to Scientific Computation
-1,http://www.cs.cornell.edu/Info/Courses/Current/CS537/course.html,CS 537 - Advanced Database Systems
-1,http://www.cs.washington.edu/education/courses/576/,CSE/EE 576 Home Page
-1,http://www.cs.washington.edu/education/courses/590s/au95/index.html,CSE 590S (Summer 95)
-1,http://www.cs.washington.edu/education/courses/590B/,CSE 590B: Graphics Seminar
-1,http://www.cs.washington.edu/education/courses/471/,CSE471 --- Computer Design and Organization
-1,http://www.cs.washington.edu/education/courses/461/,"CSE/EE 461, Autumn 1996"
-1,http://www.cs.washington.edu/education/courses/477/,CSE477 Home Page
-1,http://www.cs.washington.edu/education/courses/444/,CSE444: Introduction to Database Systems
-1,http://www.cs.washington.edu/education/courses/403/,CSE 403 Home Page
-1,http://www.cs.washington.edu/education/courses/403X/,CSE 403X Home Page
-1,http://www.cs.washington.edu/education/courses/581/,CSE 581 Home Page
-1,http://www.cs.washington.edu/education/courses/cse500/,CSE 500/490B: Computers and Society
-1,http://www.cs.washington.edu/education/courses/341/,CSE 341 Home Page
-1,http://www.cs.washington.edu/education/courses/cse573/,CSE 573 Index Page
-1,http://www.cs.washington.edu/education/courses/590D/,CSE 590D All Quarters
-1,http://www.cs.washington.edu/education/courses/326/,"CSE 326, Autumn 1996"
-1,http://www.cs.washington.edu/education/courses/505/CurrentQuarter/,CSE 505 Home Page
-1,http://www.cs.washington.edu/education/courses/413/,CSE 413 (Winter 1996) Home Page
-1,http://www.cs.washington.edu/education/courses/590MV/,590MV
-1,http://www.cs.washington.edu/education/courses/490ani/,CSE 490 Home Page
-1,http://www.cs.washington.edu/education/courses/401/CurrentQuarter/,CSE 401
-1,http://www.cs.washington.edu/education/courses/501/,CSE501 Home page
-1,http://www.cs.washington.edu/education/courses/590bi/,"CSE 590BI, Winter 1996"
-1,http://www.cs.washington.edu/education/courses/135/,CSE 135 Home Page
-1,http://www.cs.washington.edu/education/courses/467/Fall96/,CSE467 Home Page
-1,http://www.cs.washington.edu/education/courses/cse370/CurrentQtr/,CSE 370 Home Page (Autumn 96)
-1,http://www.cs.washington.edu/education/courses/467/,CSE467 Home Page
-1,http://www.cs.washington.edu/education/courses/457/,CSE 457 Home Page
-1,http://www.cs.washington.edu/education/courses/590g/,"CSE 590g, Architecture Lunch"
-1,http://www.cs.byu.edu/courses/cs404/syllabus.html,CS 404 Syllabus - Fall '94
-1,http://www.cs.utsa.edu/courses/cs5513/,CS 5513 -- Computer Architecture
-1,http://cs.fit.edu/courses/cse1301.html,CSE 1301 Syllabus
-1,http://www.cs.byu.edu/courses/cs235/homepage.html,CS235 Home Page
-1,http://www-pcd.stanford.edu/hci/courses/cs247b.html,CS247B. Human-Computer Interaction (Contextual and Organizational issues)
-1,http://www-cse.stanford.edu/classes/cs157/,CS157
-1,http://www.cs.yale.edu/homes/gelernter/424a.html,Parallel Programming
-1,http://hydra.bgsu.edu/~rlancast/cs409.html,Ron Lancaster: CS 409/509
-1,http://www.deas.harvard.edu/cs/academics/courses/cs281r/cs281r.html,CS281r
-1,http://synapse.cs.byu.edu/~martinez/470/home.html,CS 470
-1,http://www.cs.tamu.edu/course-info/cpsc210/fall96/santha/,CPSC 210 - Section 300 / Summer'96 / Sunil Santha
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/fall96/G22.2561/index.html,Advanced Artificial Intelligence Home Page
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_49.html,Theory of Computation
-1,http://www.cs.clemson.edu/~artpell/462.html,CpSc 462/662 Course Syllabus
-1,http://www.cs.unc.edu/Courses/wwwc/,www seminar home page
-1,http://www.cs.caltech.edu/~cs141/cs141.html,CS141 - Distributed Computation Laboratory
-1,http://www.cs.unc.edu/~dewan/242.html,242 Home Page
-1,http://www.deas.harvard.edu/cs/academics/courses/cs121/cs121.html,CS121: Introduction to Formal Systems and Computation
-1,http://www.cs.caltech.edu/~cs138/,1995-96 CS 138
-1,http://www.cs.indiana.edu/classes/p436/index.html,P436/536 Home Page
-1,http://osm7.cs.byu.edu/cs240/cs240homepage.html,CS 240 Home Page
-1,http://www.cs.columbia.edu/~hgs/ais.html,CS E6998-043 (Special Topics): Advanced Internet Services
-1,http://www.eecs.umich.edu/~tnm/eecs470f96/eecs470.html,University of Michigan - EECS 470 - Computer Architecture
-1,http://wizard.cse.nd.edu/class_data/cse322/www/cse322_main.html,CSE322 Computer Architecture
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_45.html,Design and Analysis of Algorithms
-1,http://www.cs.caltech.edu/~ps/TGM/description.html,Course Description -- Topics in Geometric Modeling
-1,http://www-cse.stanford.edu/classes/cs201/,CS201
-1,http://www.cis.upenn.edu/~lee/cse380.html,CSE 380 Home Page
-1,http://www.cs.uiowa.edu/~rus/parallel/index.html,22C:096/196 Parallel Programming for Computational Sciences
-1,http://www.cs.uiowa.edu/~rus/advos/index.html,22C:116 Advanced Operating Systems
-1,http://www.cs.duke.edu/~ola/courses/cps149.html,"CPS 149S, Fall 1996"
-1,http://www.cs.indiana.edu/classes/a348/index.html,A348 - Top page
-1,http://www.cs.bu.edu/faculty/snyder/cs101/cs101.html,CS 101 C1 Home Page
-1,http://sunset.usc.edu/classes/cs577a/,Fall 1996 Course CSCI 577a
-1,http://www.extreme.indiana.edu/~gannon/c690.html,Parallel Computation
-1,http://www.cs.unc.edu/~walsh/C96/,Comp 96: Computers and Society
-1,http://www-leland.stanford.edu/class/cs148/,CS 148 - Introduction to Computer Graphics
-1,http://ai.eecs.umich.edu/people/wpb/373/syllabus.html,EECS 373
-1,http://www.cs.uoregon.edu/classes/cis314/,CIS 314
-1,http://al.cs.engr.uky.edu:80/~tony/cs505/,CS-505 Home Page
-1,http://www.cs.caltech.edu/~cs237/home.html,CS 237 Home Page
-1,http://infopad.eecs.berkeley.edu/~icdesign/FILES/ee141.html,EECS 141: Digital Integrated Circuits - Fall 1995
-1,http://www.cs.bu.edu/faculty/crovella/courses/cs210/,CS 210 - Computer Systems - Fall 1995
-1,http://www.cs.columbia.edu/~leana/W4995/,W4995: Multimedia Information Systems
-1,http://www.cs.uiowa.edu/~bonacina/22C:123.Fall95.html,22C:123 Programming language foundations - Fall 1995
-1,http://fas.sfu.ca/cs/CC/101.MACM/,MACM 101 Page
-1,http://www.csc.ncsu.edu/eos/info/csc506_info/www/index.html,CSC 506 Home Page
-1,http://www-personal.engin.umich.edu/~rjl/eecs427/,EECS 427 Home Page
-1,http://www-personal.umich.edu/~arford/183.home.page.html,EECS/CS 183 Home Page
-1,http://www.cs.rpi.edu/~dugan/data_structures/index.html,CS 66.436 Fall 1996 Data Structures Home Page
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_44.html,Artificial Intelligence
-1,http://lantern.cs.byu.edu/cs453/,CS 453 HOMEPAGE
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/fall95/V22.0436.001/index.html,Computer Architecture Home Page
-1,http://www.cs.tufts.edu/g/160/,COMP 160 -- Algorithms
-1,http://www.cs.ucsb.edu/~cs110a/,Foundations of Scientific Computing
-1,http://www-cse.stanford.edu/classes/cs108/,CS108
-1,http://www.cs.missouri.edu/Classes/cs410/,CS410 - Computer Graphics II
-1,http://www.cs.uiowa.edu/~oden/courses/cs5.html,22c:5 Problem Solving & Computing
-1,http://www.cs.indiana.edu/classes/b629/index.html,B629 (Spring `97) home page
-1,http://www.CS.Princeton.EDU/courses/archive/fall95/cs591/,COS 591 Fall 1995. Course Information
-1,http://www.cs.tamu.edu/course-info/cpsc435/fall96/yurttas/,"CPSC 435 - Section 500, HRBB 113-MWF 11:30 a.m. - 12:20 p.m. / Fall'96 / dr. salih yurttas"
-1,http://www.csc.ncsu.edu/eos/info/csc691o_info/www/index.html,CSC691-O title page
-1,http://www.cslab.uky.edu/~jurek/cs420/cs420.html,CS 420 Home Page
-1,http://cs.colgate.edu/cslabs/cs101/,Colgate University Computer Science 101 Page
-1,http://wizard.cse.nd.edu/class_data/cse233/www/index.html,CSE233: Functional Programming
-1,http://www.CS.Princeton.EDU/courses/archive/fall96/cs426/,CS 426 Home Page
-1,http://www.music.princeton.edu/classes/class.html,Cos/Mus 325 Home Page
-1,http://athos.rutgers.edu/DCS_Library/323/index.html,01:198:323 - Numerical Analysis and Computing
-1,http://www.cs.usask.ca/classes/212/,Cmpt 212
-1,http://www.eecs.umich.edu/systems/eecs590.html,EECS 590 -- Fall 1996
-1,http://wizard.cse.nd.edu/class_data/cse332/www/,CSE332 - Computer Architecture I
-1,ftp://ftp.cis.upenn.edu/pub/cse121/121/121.html,CSE 121/131 Home Page
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/fall96/G22.1170/index.html,"Fundamental Algorithms, Spring 1996"
-1,http://www.cs.uidaho.edu/~jimaf/cs420/index.html,CS 420/520 Homepage
-1,http://web.cps.msu.edu/~cps260/001/index.html,"CPS260, Section 1"
-1,http://www.cs.uiowa.edu/~bonacina/22C:295.Spring95.html,22C:295 Seminar in artificial intelligence - Spring 1995
-1,http://web.cps.msu.edu/~cps440/,"CPS 440, Undergraduate Intro to AI, Fall 96"
-1,http://www.cs.uidaho.edu/~jimaf/cs510/index.html,CS 510 Homepage
-1,http://www.cs.indiana.edu/classes/c607/c607.html,SE Management
-1,http://www.cs.tufts.edu/g/15/,COMP15 -- Data Structures
-1,http://www.cs.tufts.edu/g/40/,Comp 40 -- Computer Architecture
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/fall96/V22.0436/index.html,V22.0036 - Computer Architecture - Fall 1996
-1,http://www.cs.bu.edu/faculty/crovella/courses/cs835/,CS 835 - Measuring and Modeling Computer Networks - Spring 1996
-1,http://www.dcs.uky.edu/~griff/classes/cs570/cs570.html,CS 570 - Operating System Design Home Page
-1,http://www-leland.stanford.edu/class/cs328a/,CS328A - Experimentation for Vision
-1,http://www.cs.hmc.edu/~hadas/courses/cs140/index.html,The CS 155 Homepage
-1,http://www.cs.umass.edu/~immerman/cs691/cs691.html,Logic and Formal Methods
-1,http://osm7.cs.byu.edu/CS452/CS452.html,CS 452: Database Modeling Concepts
-1,http://www-pcd.stanford.edu/hci/courses/cs378.html,"CS378. Phenomenological Foundations of Cognition, Language, and Computation"
-1,http://web.cps.msu.edu/~cps470/,"Home Page: CPS470 Software Engineering, Fall 1996, MSU"
-1,http://cs.fit.edu/~ryan/cse5257/index.html,"Florida Tech, CS: Graphical User Interfaces (Fall 1996)"
-1,http://cs.fit.edu/~ryan/cse1001/index.html,"Florida Tech, CS: Software Development I (Fall 1996)"
-1,http://www.cs.columbia.edu/~allen/cs4737/,BME/CS E4737: Computer Control of Medical Instrumentation
-1,http://www.cs.hmc.edu/~keller/cs60s96.html,CS 60: Principles of Computer Science
-1,http://www.cs.bu.edu/faculty/gacs/courses/cs535/Home.html,Computer Science 410 --- Spring 1996
-1,http://www.cs.tamu.edu/course-info/cpsc410/fall96/pooch/,CPSC 410 -- Operating Systems
-1,http://www.cs.rpi.edu/courses/sysprog/index.html,Systems Programming Home Page
-1,http://athos.rutgers.edu/DCS_Library/206/index.html,198:206 - DISCRETE STRUCTURES II
-1,http://web.cps.msu.edu/~cps101/,CPS 101 Home Page
-1,http://www.cs.ucsb.edu/~teo/cs130a.html,CS 130A Gonzalez
-1,http://www.cs.duke.edu/~ola/courses/cps108.html,CPS 108 Software Design and Implementation
-1,http://www.cis.upenn.edu/~cse240/cse240.html,CSE 240 Home Page
-1,http://www.cs.duke.edu/~mlittman/courses/cps296/,CPS 296 - SPRING 1997
-1,http://csdeca.cs.missouri.edu/~joshi/courses/cs352/,CS352 Page
-1,http://erciyes.ces.cwru.edu/marling/cmps131.html,CMPS131 - Elementary Computer Programming
-1,http://www.csc.ncsu.edu/eos/info/csc501_info/www/index.html,CSC/ECE 501 title page
-1,http://www.cs.hmc.edu/~keller/cs156.html,CS 156: Parallel and Real-Time Computation
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/fall96/V22.0101/index.html,Introduction to Computer Science I Home Page
-1,http://web.cps.msu.edu/~cps422/,"Home Page: CPS 422, Fall 1994, MSU"
-1,http://www.cs.byu.edu/courses/cs345.ivie/345syll.html,Dr. Ivie - CS 345 - Syllabus
-1,http://www.cs.unc.edu/Courses/wwwc-f95/,www course home page
-1,http://vip.cs.utsa.edu/classes/cs3343f96/overview.html,CS 3343 Analysis of Algorithms
-1,http://www-personal.engin.umich.edu/~brown/Eecs627/index.html,EECS 627 Home Page
-1,http://www.cs.uoregon.edu/classes/cis451/,CIS 451 Home Page
-1,http://www.cs.engr.uky.edu/~dclarke/cs250.html,CS 250 Home Page
-1,http://www.cs.missouri.edu/Classes/cs480/,CS480 - Computer Networking II
-1,http://www.cs.tamu.edu/faculty/amato/Courses/643/,CPSC 643: Motion Planning (aka Robotics Programming)
-1,http://www.extreme.indiana.edu/~gannon/c212.html,C212 Intro to Software Systems
-1,http://www.cs.tufts.edu/~jacob/171/,171
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/fall96/G221.2110/index.html,Programming Languages I:G221.2110 Hand Out 0
-1,http://wizard.cse.nd.edu/class_data/cse542/www/,CSE 542: Operating System Design
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_26.html,Numerical Methods in Computation
-1,http://www.eecs.umich.edu/courses/eecs380/,EECS 380 Information
-1,http://www.cs.uoregon.edu/classes/cis422/,CIS 422: Software Methodology
-1,http://www.CS.Princeton.EDU/courses/archive/fall95/cs597B/,"COS 597B, Fall 1995"
-1,http://www.cis.ksu.edu/~schmidt/teaching/705.syllabus.html,CIS 705 syllabus fall 1993
-1,http://www.missouri.edu/~cs315/,"MU, CS315, SAII"
-1,http://www.cis.ufl.edu/~crummer/COP3530.html,Data Structures and Algorithms COP 3530
-1,http://web.cps.msu.edu/~cps130/,CPS 130 Intro to Computing Home Page
-1,http://www.cis.ksu.edu/~schmidt/teaching/301.syllabus.html,CIS 301 Syllabus Autumn 1994
-1,http://www.eecs.umich.edu/courses/eecs483/,EECS 483 Course Home Page
-1,http://www.cs.byu.edu/courses/cs578/syllabus.html,CS 578 Syllabus - Fall '94
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/fall95/G22.2434/index.html,database course blurb
-1,http://www-cse.stanford.edu/classes/cs50/,CS50
-1,http://www.csc.ncsu.edu/eos/info/csc295i_info/www/index.html,NCSU - Computer Science Department CSC295I Web Page Design
-1,http://www.cs.rpi.edu/~spoonerd/dbf/dbf.html,66.438 Database Fundamentals
-1,http://www.cs.uidaho.edu/cs310/,CS 310 -- Computing Languages
-1,http://www.cs.uoregon.edu/classes/cis425/,cis 425 Principle of Programming Languages
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/spr97/V22.0102/index.html,Introduction to Computer Science II Home Page
-1,http://escalante.cs.byu.edu/cs428/,CS428: Software Systems
-1,http://issl.cs.byu.edu/docs/CS456/Syllabus96.html,CS 456 - Interactive Software
-1,http://www.CS.Princeton.EDU/courses/archive/spr95/cs318/index.html,COS 318: Course Information
-1,http://ai.eecs.umich.edu/classes/498-2/,EECS 498-2: Course Homepage
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_5.html,Introduction to Computer Science
-1,http://www-personal.engin.umich.edu/~bartlett/f96cxx.html,"EECS/CS 284 section 1, Fall 1996"
-1,http://www.eecs.umich.edu/systems/eecs500.html,EECS 500 -- Fall 1996
-1,http://www.cs.hmc.edu/~hadas/courses/cs6/index.html,The CS 6 Homepage
-1,http://www.cis.ksu.edu/~howell/775cur/index.html,CIS 775
-1,http://www.cs.byu.edu/courses/cs312/cs312.html,CS 312 Homepage
-1,http://cs-www.bu.edu/students/grads/dm/cs305/f95/cs305.html,Computer Science 305 -- Fall 1995 ( 3-Nov-1995)
-1,http://www.cs.uoregon.edu/classes/cis315/,"CIS 315, Introduction to Algorithms"
-1,http://simulation.modsim.nyu.edu/cvcourse/,Computer Vision G22.2270 Fall 96
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_48.html,Implementation of Programming Languages
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/spr96/G22.2274/index.html,Advanced Computer Graphics
-1,http://www.cs.uidaho.edu/~billjunk/courses/cs480/cs480.html,CS 480
-1,http://www.cs.duke.edu/~rodger/courses/cps6/intro.html,CPS 6 - FALL 1996
-1,http://lal.cs.byu.edu/cs532/homepage.html,CS 532 Homepage
-1,http://www.cs.duke.edu/~mlittman/courses/cps370/,CPS 370 - FALL 1996
-1,http://cs.millersv.edu/~katz/cs161.html,Beth Katz's CS161 Fall 1996
-1,http://www.cs.indiana.edu/scicomp/b573.html,"B573, Section 1179: Scientific Computing II"
-1,http://www.cs.hmc.edu/~hadas/courses/cs142/index.html,The CS 142 and Math 167 Homepage
-1,http://www.cs.tufts.edu/g/131/,Introduction to Artificial Intelligence -- Fall 1996
-1,http://www-cse.stanford.edu/classes/cs1c/,CS1C
-1,http://un.cs.byu.edu/cs580/,CS 580 and ECEn 528 Home Page
-1,http://www.cs.bu.edu/students/grads/carter/courses/cs210/Home.html,CS 210 - Computer Systems - Spring 1996
-1,http://www.cis.ksu.edu/~dag/740fall95/cs740.html,CIS740 Home Page
-1,http://www.cs.rpi.edu/~nibhanum/opsys.Fall96.html,WWW Home Page for Computer Operating System 66-6140 (Fall 96)
-1,http://www.cs.ucsb.edu/Courses/cs270a/,Advanced Topics in Operating Systems - CS270A
-1,http://www.deas.harvard.edu/cs/academics/courses/cs50/cs50.html,CS 50: Introduction to Computer Science I
-1,http://www.cs.rpi.edu/~gousiem/complang.html,Computing Languages
-1,http://www.cs.indiana.edu/classes/a306/a306.home.html,CSCI A306 Main Page
-1,http://cs.nyu.edu/cs/dept_info/course_home_pages/spr96/G22.1170/index.html,Fundamental Algorithms Home Page
-1,http://www-pcd.stanford.edu/seminar.html,CS547. Human-Computer Interaction Seminar 96-97
-1,http://www.cc.columbia.edu/~cs4115/,PLT Information
-1,http://www.cs.dartmouth.edu/courseguide/grad/cs_104.html,Artificial Intelligence
-1,http://www.cs.engr.uky.edu/~klapper/cs685.html,CS 685 - Error Correcting Codes
-1,http://www.cs.columbia.edu/~wenyu/TA/W4241/,Homepage for W4241 - Continuous Algorithms
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_85.html,Topics in Theoretical Computer Science
-1,http://www.cs.pitt.edu/UgEdu/courses/cs0445.htm,CS 0445: Introduction to Information Structures
-1,http://al.cs.engr.uky.edu:80/~inna/CS101/,"CS101-403,404 home page"
-1,http://wizard.cse.nd.edu/class_data/cse346/www/,CSE346 - Database Concepts Home Page
-1,http://www.cs.dartmouth.edu/courseguide/grad/cs_106.html,Numerical Linear Algebra
-1,http://www.deas.harvard.edu/cs/academics/courses/cs161/cs161.html,Computer Science 161: Operating Systems
-1,http://www.eecs.umich.edu/courses/eecs481/,EECS/CSE 481
-1,http://www.csc.ncsu.edu/eos/info/csc591c_info/www/index.html,CSC 591C: Human Computer Interaction
-1,http://www.csc.ncsu.edu/eos/info/csc505_info/www/index.html,CSC/ECE 505 title page
-1,http://www.cs.missouri.edu/Classes/cecs103/,CECS103 - Intro to Algorithm Design &amp; Programming
-1,http://www-personal.engin.umich.edu/~kcliang/eecs484/,EECS484 FALL 96
-1,http://sail.stanford.edu/jmc/CS323/,CS 323: Applications of Nonmonotonic Reasoning
-1,http://www.cs.dartmouth.edu/courseguide/grad/cs_107.html,Computer Architecture
-1,http://www-cse.stanford.edu/classes/cs145/,CS145
-1,http://www.cs.uidaho.edu/~foster/490f96/,CS 490/Ma 485: Theory of Computation
-1,http://www.cs.indiana.edu/classes/c690mac/home.html,Mind and Computation Main Page
-1,http://www.rpi.edu/dept/cs/cs230/www/,Data Structures and Algorithms Home Page
-1,http://wizard.cse.nd.edu/class_data/cse434/www/,CSE 434 - Java Programming
-1,http://www.cs.uoregon.edu/classes/cis199www/,CIS 199 : Web Page Authoring
-1,http://www.cs.hmc.edu/~keller/cs60f96.html,CS 60: Principles of Computer Science
-1,http://www.ee.upenn.edu/ee539home.html,EE539 Home Page
-1,http://www.cs.dartmouth.edu/courseguide/undergrad/cs_43.html,Computer Graphics
-1,http://www.CS.Princeton.EDU/courses/archive/spr96/cs441/,"Princeton CS 441 Programming Languages, Spring '96"
-1,http://cwis.usc.edu/dept/robotics/personal/gaurav/csci545.html,CS 545 - Introduction to Robotics
-1,http://www.cs.hmc.edu/~mike/courses/cs124/cs124.html,CS 124 Homepage
-1,http://wizard.cse.nd.edu/class_data/cse513/www/,CSE513 Numerical Methods and Computations
-1,http://www.cs.indiana.edu/classes/b441/home.html,"B441/B541 Digital Hardware Design, Fall 1996"
-1,http://erciyes.ces.cwru.edu/stephan/96.html,CMPS131 - Elementary Computer Programming
