what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399505737515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505742545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505743334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505745570
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.method",1399505745604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399505750412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505768897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505814065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399505817047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505884337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505888574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505892755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505894883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505895737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505896080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505898845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505899302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505911681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505917549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505917602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505921776
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.method",1399505921810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399505979025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505980582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505989507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399505991475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399505993436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506003587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399506013731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506016113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506026195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506031983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506095662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506098385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506508965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399506513572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506515843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506553791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399506558023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507478204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507479351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507480257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507481415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507481516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507483430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507485059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507601343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399507604009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507608914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507611912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507612842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507613145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507616593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507617083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507640679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507644989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507650659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399507662163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399508557471
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399508563235
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399508566408
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399508567722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399509566044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399569334698
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399569335320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399569335641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399569359690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399569402634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399569403833
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399569404674
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1399569405347
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1399569405369
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1399569405369
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1399569405370
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1399569405370
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1399569405370
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1399569405370
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1399569405371
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1399569405371
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1399569405371
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1399569405399
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1399569405399
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1399569405399
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1399569405399
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1399569405399
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1399569405399
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1399569405411
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1399569405412
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1399569405412
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1399569405414
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1399569405414
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1399569405414
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1399569405414
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1399569405414
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1399569405414
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1399569405414
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1399569405414
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1399569405415
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1399569405415
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1399569405418
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1399569405418
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1399569405418
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1399569405427
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1399569405428
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1399569405428
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1399569405428
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1399569405428
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1399569405428
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1399569405428
stopped,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1399569405428
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1400015889091
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1400015889092
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1400015889092
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1400015889093
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1400015889093
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1400015889093
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1400015889093
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1400015889094
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1400015889094
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1400015889095
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1400015889095
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1400015889096
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1400015889096
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1400015889096
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1400015889096
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1400015889097
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1400015889097
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1400015889097
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1400015889098
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1400015889098
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1400015889098
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1400015889099
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1400015889099
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1400015889099
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1400015889100
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1400015889100
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1400015889100
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1400015889101
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1400015889101
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1400015889101
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1400015889101
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1400015889102
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1400015889102
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1400015889103
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1400015889103
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1400015889103
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1400015889104
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1400015889104
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1400015889106
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1400015889106
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1400015889107
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1400015889107
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1400015889117
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1400015889118
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1400015889118
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1400015889119
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1400015889119
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1400015889119
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1400015889120
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1400015889124
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1400015889124
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1400015889125
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1400015889125
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1400015889125
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1400015889126
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1400015889126
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1400015889126
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1400015889127
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1400015889127
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1400015889127
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1400015889127
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1400015889128
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1400015889128
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1400015889129
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1400015889129
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1400015889130
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1400015889130
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1400015889131
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1400015889131
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1400015889131
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1400015889132
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1400015889133
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1400015889133
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1400015889133
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1400015889133
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1400015889134
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1400015889134
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1400015889135
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1400015889135
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1400015889136
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1400015889136
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1400015889136
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1400015889137
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1400015889137
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1400015889137
os,sysinfo,,,"macosx",1400015889139
arch,sysinfo,,,"x86",1400015889139
ws,sysinfo,,,"cocoa",1400015889139
locale,sysinfo,,,"en_US",1400015889139
processors,sysinfo,,,"8",1400015889139
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1400015889139
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1400015889139
java.specification.name,sysinfo,,,"Java Platform API Specification",1400015889139
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400015889139
java.specification.version,sysinfo,,,"1.6",1400015889139
java.vendor,sysinfo,,,"Apple Inc.",1400015889139
java.version,sysinfo,,,"1.6.0_65",1400015889139
java.vm.info,sysinfo,,,"mixed mode",1400015889139
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1400015889139
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1400015889139
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400015889139
java.vm.specification.version,sysinfo,,,"1.0",1400015889139
java.vm.vendor,sysinfo,,,"Apple Inc.",1400015889139
java.vm.version,sysinfo,,,"20.65-b04-462",1400015889139
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1400015890159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400192647916
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400192647925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.cocoa.closeDialog",1400192647943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400192648806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400192650431
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400192650656
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1400192651242
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1400192651399
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1400192651460
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1400192651471
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1400192651478
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1400192651484
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1400615547141
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1400615547142
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1400615547143
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1400615547143
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1400615547143
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1400615547144
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1400615547144
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1400615547144
