what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"8",1400615547180
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1400615547180
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1400615547180
java.specification.name,sysinfo,,,"Java Platform API Specification",1400615547180
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400615547180
java.specification.version,sysinfo,,,"1.6",1400615547180
java.vendor,sysinfo,,,"Apple Inc.",1400615547180
java.version,sysinfo,,,"1.6.0_65",1400615547180
java.vm.info,sysinfo,,,"mixed mode",1400615547180
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1400615547180
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1400615547180
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400615547180
java.vm.specification.version,sysinfo,,,"1.0",1400615547180
java.vm.vendor,sysinfo,,,"Apple Inc.",1400615547180
java.vm.version,sysinfo,,,"20.65-b04-462",1400615547180
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1400615548195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615548351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615550657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615555061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615572152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1400615572186
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400615572707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615575631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615581960
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1400615617596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615619607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615622261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1400615622289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1400615622289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615624718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615637282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615638321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615640411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615640447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615640676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615645100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615645149
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400615645242
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400615645490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615645531
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400615654076
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400615654125
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1400615654154
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400615675557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615682496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615690747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1400615690785
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400615691024
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400615691355
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400615694307
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400615715959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400615715962
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400615716097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615718279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615719118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615719158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615719200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615722515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615723515
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400615729825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615731472
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400615735218
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400615737114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400615768888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616248953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616251256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616266188
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400616277499
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616278478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400616318324
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1400616318377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616319519
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616321936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616321941
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616322079
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616327186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616327192
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616327319
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1400616330399
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616333497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616333502
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616333624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400616337153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616338999
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616359379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616359383
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616359504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1400616375184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616380063
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616385133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616385138
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616385263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1400616391952
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.indent",1400616392118
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616392214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616392221
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616392339
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616411426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616411431
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616411558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400616418508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616419515
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616419793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616419796
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616419918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616421764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616448944
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616463452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616463458
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616463583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616465027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616492336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616497307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616502034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616506591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616509146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616511673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616516357
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616523745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616523751
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616523886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616525773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616527523
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400616528814
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616531193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616532723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616537588
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616543912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616543917
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616544047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616549608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616556148
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400616556909
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400616559444
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616559691
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616559743
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616593227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616596063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616596914
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616596954
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616596991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616597287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616600896
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400616601303
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616603468
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616608703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616608709
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616608830
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1400616617318
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1400616617332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400616641830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400616649318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616650142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400616693700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400616700778
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616702642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616702646
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616702771
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616707346
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616707351
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616707475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400616710215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616711855
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616712112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616712118
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616712237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400616715363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616716275
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616716484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616716489
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616716609
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616726267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616726273
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616726391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400616732773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616734879
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1400616734958
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616769436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616769440
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616769562
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400616777947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616781971
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616786025
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616786134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400616786247
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616786333
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616786369
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400616787829
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616788058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1400616797552
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616800164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616800168
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616800288
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400616800945
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616801178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616802981
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616810060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616810064
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616810172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400616823111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400616824584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400616828082
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616832539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616832543
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616832653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400616847330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1400616853160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400616854543
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616857124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616857128
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616857241
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616859764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400616859769
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1400616859875
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1400616865188
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1400616865422
